5,-4.25,72.00
32211,0.05,9.12,-3.89,-2.15,-4.89,-3.86,72.00
32216,0.05,9.12,-3.89,-2.15,-4.89,-3.86,72.00
32220,0.10,9.07,-3.91,-2.24,-4.59,-3.30,72.00
32224,0.10,9.07,-3.91,-2.24,-4.59,-3.30,72.00
32228,0.11,9.02,-3.94,-1.63,-4.03,-2.94,73.00
32232,0.11,9.02,-3.94,-1.63,-4.03,-2.94,73.00
32236,0.15,9.03,-4.00,-1.03,-3.11,-2.59,74.00
32240,0.15,9.03,-4.00,-1.03,-3.11,-2.59,74.00
32244,0.15,8.97,-3.90,-0.63,-2.31,-2.30,74.00
32247,0.16,8.95,-3.95,-0.88,-1.41,-1.96,72.00
32251,0.16,8.95,-3.95,-0.88,-1.41,-1.96,72.00
32256,0.13,8.89,-3.94,-1.06,-1.02,-1.64,72.00
32260,0.13,8.89,-3.94,-1.06,-1.02,-1.64,72.00
32264,0.19,8.89,-3.93,-1.90,-1.05,-1.18,74.00
32268,0.19,8.89,-3.93,-1.90,-1.05,-1.18,74.00
32272,0.21,8.87,-3.98,-1.72,-1.36,-0.90,74.00
32276,0.21,8.87,-3.98,-1.72,-1.36,-0.90,74.00
32280,0.22,8.92,-3.90,-1.76,-1.50,-0.82,73.00
32284,0.22,8.92,-3.90,-1.76,-1.50,-0.82,73.00
32287,0.21,8.94,-3.95,-1.37,-1.49,-0.84,73.00
32291,0.21,8.94,-3.95,-1.37,-1.49,-0.84,73.00
32295,0.23,8.93,-3.91,-0.91,-1.40,-0.96,74.00
32300,0.23,8.93,-3.91,-0.91,-1.40,-0.96,74.00
32304,0.24,8.96,-3.87,0.03,-1.24,-1.08,74.00
32308,0.24,8.96,-3.87,0.03,-1.24,-1.08,74.00
32312,0.25,8.97,-3.96,0.80,-0.64,-0.92,74.00
32315,0.25,8.97,-3.96,0.80,-0.64,-0.92,74.00
32319,0.18,8.99,-3.98,1.10,-0.33,-0.88,74.00
32323,0.18,8.99,-3.98,1.10,-0.33,-0.88,74.00
32327,0.20,9.00,-4.00,0.62,0.21,-0.52,74.00
32331,0.20,9.00,-4.00,0.62,0.21,-0.52,74.00
32334,0.19,8.99,-4.06,0.38,0.63,-0.54,74.00
32338,0.19,8.99,-4.06,0.38,0.63,-0.54,74.00
32343,0.18,8.98,-4.04,-0.21,0.81,-0.58,74.00
32347,0.18,8.98,-4.04,-0.21,0.81,-0.58,74.00
32351,0.19,9.00,-4.03,-1.20,0.36,-0.39,74.00
32354,0.19,9.00,-4.03,-1.20,0.36,-0.39,74.00
