91,-4.59,-9.53,1.41,-9.40,-10.11,-1.05,-4.00
2191695,-4.59,-9.53,1.41,-9.40,-10.11,-1.05,-4.00
2191699,-4.59,-9.53,1.41,-9.40,-10.11,-1.05,-4.00
2191705,-4.59,-9.53,1.41,-9.40,-10.11,-1.05,-4.00
2191709,-4.83,-9.16,1.22,-11.72,-6.97,-2.72,-1.00
2191713,-4.83,-9.16,1.22,-11.72,-6.97,-2.72,-1.00
2191717,-4.83,-9.16,1.22,-11.72,-6.97,-2.72,-1.00
2191722,-4.83,-9.16,1.22,-11.72,-6.97,-2.72,-1.00
2191726,-4.83,-9.16,1.22,-11.72,-6.97,-2.72,-1.00
2191730,-4.83,-9.16,1.22,-11.72,-6.97,-2.72,-1.00
2191734,-5.43,-8.42,-0.72,-29.98,-5.63,-9.97,-1.00
2191739,-5.43,-8.42,-0.72,-29.98,-5.63,-9.97,-1.00
2191744,-5.43,-8.42,-0.72,-29.98,-5.63,-9.97,-1.00
2191748,-5.43,-8.42,-0.72,-29.98,-5.63,-9.97,-1.00
2191753,-5.43,-8.42,-0.72,-29.98,-5.63,-9.97,-1.00
2191757,-5.43,-8.42,-0.72,-29.98,-5.63,-9.97,-1.00
2191761,-5.03,-9.81,1.04,-25.45,-10.63,-11.30,4.00
2191766,-5.03,-9.81,1.04,-25.45,-10.63,-11.30,4.00
2191770,-4.17,-11.33,-0.18,-24.92,-3.67,-11.91,1.00
2191774,-4.17,-11.33,-0.18,-24.92,-3.67,-11.91,1.00
2191779,-4.17,-11.33,-0.18,-24.92,-3.67,-11.91,1.00
2191783,-3.84,-11.99,-0.56,-13.09,-0.01,-8.42,-2.00
2191788,-3.84,-11.99,-0.56,-13.09,-0.01,-8.42,-2.00
2191793,-3.84,-11.99,-0.56,-13.09,-0.01,-8.42,-2.00
2191797,-3.84,-11.99,-0.56,-13.09,-0.01,-8.42,-2.00
2191802,-3.84,-11.99,-0.56,-13.09,-0.01,-8.42,-2.00
2191806,-3.84,-11.99,-0.56,-13.09,-0.01,-8.42,-2.00
2191810,-3.65,-12.15,0.22,-2.23,-0.65,-5.64,3.00
2191815,-3.65,-12.15,0.22,-2.23,-0.65,-5.64,3.00
2191819,-3.65,-12.15,0.22,-2.23,-0.65,-5.64,3.00
2191823,-2.79,-11.07,0.88,11.21,0.88,-5.92,4.00
2191827,-2.79,-11.07,0.88,11.21,0.88,-5.92,4.00
2191832,-2.79,-11.07,0.88,11.21,0.88,-5.92,4.00
2191836,-2.79,-11.07,0.88,11.21,0.88,-5.92,4.00
2191840,-2.79,-11.07,0.88,11.21,0.88,-5.92,4.00
2191844,-2.38,-10.61,0.50,13.93,9.27,-5.07,4.00
2191848,-2.38,-10.61,0.50,13.93,9.27,-5.07,4.00
2191852,-2.38,-10.61,0.50,13.93,9.27,-5.07,4.00
2191856,-2.38,-10.61,0.50,13.93,9.27,-5.07,4.00
2191860,-2.09,-10.59,0.46,11.27,5.11,-3.66,1.00
